clean_text,sentiment
kabelnya ringkih banget baru dipakai seminggu deh kendor ngecasnya lelet puolll mana kadang enggak konek lagi enggak rekomen sumpah menyesal banget belinya,0
barang batrai bocor ada niat memberi yang main enggak jam cas juga lampu selalu merah,0
saya kecewa bahan nya panas warna yang di kirim juga kurang menarik,0
senar pancingnya tipis banget gampang putus baru dapat ikan kecil saja sudah langsung putus enggak sesuai deskripsi kualitasnya parah menyesal banget sudah beli ini kapok deh,0
lampu tidur ini jelek parah cahaya redup banget enggak terang sama sekali baru dipakai bentar sudah mati rugi duit,0
sesuai pesanan mengira pakai cas salah lihat kalau yang selisih dikit saja,0
granolanya keras banget kayak batu mana manisnya over bikin eneg enggak lagi deh beli ini zonk total mendingan bikin sendiri saja jauh lebih enak sehat buang duit,0
sudah kena angin alias melempem,0
barang cuma rebu masa harus di video ini pas unboxing sudah menjadi tugas qc untuk cek dengan teliti apakah yang dikirim lengkap atau belum parah,0
pompa asi elektriknya zonk habis daya hisap lemah banget sakit pula mana batrenya boros baru dipakai bentar sudah lobet enggak rekomen deh menyesal beli ini mending beli manual saja lebih jelas topiknya bikin emosi titik,0
warna nya enggak sesuaii dengan yang saya ingin kan,0
drone abal terbangnya oleng kayak mabok kameranya buram parah batre boros banget kayak nyedot listrik pln enggak rekomen sama sekali menyesal beli mending nabung dulu buat beli yang bagusan dikit deh toped tolong dong seller nya nakal nih,0
buset tinta printer ini boros banget baru print beberapa lbr sudah mau habis saja hasil cetaknya jelek buram enggak jelas menyesal banget beli enggak rekomen buang duit,0
sebelum mempercayakan penyimpanan data kalian mending pikir dulu deh saya baru pakai belum minggu kartu langsung tidak terbaca lagi mana ada yang bisa di selamatkan dan proses garansinya saja pakai estimasi sebulan ya beli pasti merk belum tentu terjamin kualitasnya be carefull and keep healthy thx,0
enggak sesuai deskripsi kacamatanya ringkih banget lensanya buram bikin mata sakit frame nya juga murahan enggak nyaman dipakai menyesal beli sudah begitu pengirimannya lama banget lagi zzz,0
maskernya tipis banget kayak tisu earloopnya juga gampang putus enggak kuat ditarik dikit nafas juga susah pengap banget didalem bikin jerawatan pula enggak rekomen deh menyesal beli mending cari masker lain saja yang lebih bagus buang duit,0
barang enggak bisa dipakai parah ini mah,0
begitu di cuci sablonan lepas,0
flashdisk usb zonk baru seminggu sudah ngadat data korup semua transfer lemot banget padahal usb abal enggak rekomen blasss menyesal beli disini titik,0
buset deh ini penghapus apaan bukannya ngehapus malah bikin kertas robek enggak guna banget menyesal beli bikin emosi jiwa mana mahal lagi zonk total mending beli tip saja deh jelas lebih bagus,0
pel otomatisnya zonk habis enggak ada seminggu sudah ngadat jalannya mengaco bersihnya juga enggak banget masih kotor buang duit kecewa parah sama produk ini,0
kursinya enggak mijat di tempat yang sakit malah di bgian yang enggak butuh getarannya juga enggak enak banget bikin pegel kualitas bahan juga jelek parah nysel banget buang duit enggak rekomen,0
strollerny ringkih banget rodanya macet lipetnya susah mana bahannya tipis enggak rekomen blas bikin menyesal beli titik,0
barang sudah diterima dengan baik berkah dan bermanfaat,0
kecewa sama tokonya,0
pelembabnya berat enggak nyaman bikin bruntusan parah menyesal deh sudah beli benaran enggak bagus buat muka,0
kacamatanya jelek banget enggak sesuai deskripsi bahan murahan frame ringkih parah lensa buram bikin mata enggak nyaman menyesal banget beli buang duit enggak rekomen samsek kualitasnya hancur parah,0
ampun deh ini sabun bayi kupikir bakal aman buat anak ternyata malah bikin kulitnya jadi merah sama kering menyesal banget sudah beli enggak cocok samsek sama kulit sensitif anakku baunya juga enggak enak benaran enggak rekomen buat yang lain deh,0
kyboardnya zonk habis baru pertama datang keycaps sudah pada lepas switchnya juga enggak enak banget dipencet keras kaya batu menyesal beli ini mending nabung dulu buat beli yang lebih bagus enggak rekomen sama sekali,0
tidak berfungsi sama sekali produk nya kutu tetap masih mati kecewa saya tidak sesuai speak,0
parfumnya zonk baunya kayak baygon campur terasi basi enggak tahan lama menit hilang menyesal banget beli mana mahal lagi jauh dari ekspektasi titik,0
baru di coba malah sudah copot yang bagian perbaiki terus pakai lagi masih juga,0
padahal order siang tapi pesanan baru dikirim di hari esoknya bukan yang sama enggak rekomended tokonya,0
figur anime nya parah banget catnya belepotan parah sendinya kaku banget bahannya murahan banget enggak bagus,0
tidak sesuai gambar kau atau apa ya rupa sama tap beda yang dulu pernah saya beli apakah versi nya belum di coba mdah mdhan mengecewakan pas sudah pakai thankq,0
kecewa banget sama parfumnya baunya aneh enggak seperti wangi pria yang maskulin malah kaya bau sabun murah kimia terus juga cepat banget ilangnya enggak sampai sejam sudah enggak kecium lagi padahal sudah pakai lumayan banyak enggak rekomen sama sekali rugi beli kualitasnya payah banget enggak sesuai deskripsi menyesal,0
terima kasih barang sudah saya terima,0
tws abal² bassnya kayak kaleng rombeng koneksi putus² terus batre boros banget baru dipakai bentar sudah lowbat menyesal beli enggak rekomen,0
pampers nya yaampun di packing sampai kebuka danpampersnya pun sobek jujur kecewa banget,0
barangny jelek parah enggak sesuai deskripsi sering hang layarny juga buram benar menyesal beli tablet ini kualitasnya zonk banget jangan sampai kayak saya,0
speaker tlponnya rusak loh gan terima kasih,0
penyelesaian permasalahan berbelit zaman online kok ya masih lama,0
pemesanan minggu sampainya rabu lambat nya meminta ampun di tanyakan baru info kalau overload pesanan itupun selasa dikirim tidak ada konfirmasi awal tanggung jawab,0
mouse nya parah banget enggak enak dipakai buat gaming delay nya kerasa banget bikin aim enggak pas terus build quality juga murahan plastik nya kerasa ringkih banget di tangan menyesal beli benar enggak worth itu sama harga enggak bkl rekomen deh ke teman,0
kabelnya putus tidak koneksi,0
blender ini jelek banget kualitasnya baru dipakai bentar sudah enggak muter rusak buat nge blend buah enggak alus sama sekali parah suaranya bising banget menyesal beli enggak rekomen deh buang duit saja kalo beli ini zonk parah kecewa banget,0
pengiriman sangat lambat,0
warna tidak sesuai dengan yang diinginkan,0
kualitas hoodienya parah sih enggak sesuai ekspetasi tipis banget bahannya jauh dari foto yang kelihatan tebal ukuran juga enggak pas nya jadi kayak kecil banget bikin sesek warna juga pudar beda banget sama yang di display menyesal banget deh beli ini enggak bakal beli lagi dari seller ini benar mengeceakan enggak rekomen buat yang mencari hoodie bagus,0
jujur kecewa karena yang di kirim bukam choco brown tapi malah sunny gold,0
setelah dipakai selama beberapa hari suara menjadi tidak jelas apakah produk ini original saya lihat di sarung seruling itu bukan made ini indonesia tetapi serulingnya apa yamaha palsu,0
tripodnya enggak kokoh sama sekali gampang goyah banget pas dipakai buat kamera berat kualitas material jelek banget enggak rekomen buat yang cari tripod bagus menyesal beli parah,0
barang tidak sesuai deskripsi dan bisa digunakan,0
teropong bintangnya zonk enggak sesuai deskripsi zoom nya blur banget mana ringkih baru dipakai sekali sudah rusak menyesal beli disini enggak rekomen titik,0
dikasih digelas plastik bukan dibotol yang bisa ditutupi lagi kalau belum habis diminum kelihatannya banyak capuran airnya juga,0
hijab instannya tipis banget menerawang pula jahitannya enggak rapi benangnya pada keluar warnanya juga beda sama yang di foto menyesal banget beli disini enggak rekomen titik,0
astaga menyesal banget beli mirrorless ini fokusnya lemot habis hasil fotonya buriq batrenya boros enggak ketulungan dijual lagi juga rugi banget enggak rekomen sama sekali deh titik,0
tidak sesuai gambar di mengira kayu tahu hanya kardus,0
sambungannya tidak rapi,0
kecewa banget sama gendongan instan ini bahan tipis kayak enggak kuat menahan bayi rasanya enggak aman banget pakenya bayi jadi menangis mulu menyesal beli enggak sesuai deskripsi sama sekali,0
tidak seperti kiamboy pada umumnya dan rasa aneh,0
sumpah speaker nya parah banget kualitasnya suaranya cempreng pecah enggak jelas koneksi bluetooth juga putus menyambung terus batre nya boros parah menyesal deh beli ini enggak rekomen samasekali,0
bannya licin banget belum ada bulan sudah botak enggak rekomen buat yang suka ngebut bahaya terus pas ujan oleng parah mana pasangnya susah pula kapok deh beli ban merk ini benar menyesal banget titik,0
ini cat air parah banget sih dipakai di kertas khusus saja langsung bikin bolong jadi jelek banget enggak rata warnanya kualitasnya ampas enggak guna menyesal habis beli enggak rekomen deh buat siapa saja,0
hp yang datang kalo telfon enggak ada sekali,0
seller tidak responsive pesan dan pengajuan pembatalan selisih menit malah ditolak pengajuannya padahal sudah chat ingin ganti tipe barang sama alamat pengiriman tapi enggak diwaro payah,0
enggak sesuai expektasi dengan bahan toolsnya dari gambar terlihat kuat tapi pas sampai seperti besi kokoh karena dapat harga murah jadi terlalu kecewa kalo asli ribu keatas pasti saya belinya mending pasang yang wajar ya,0
waduh kopi kapal api ini enggak banget deh rasanya aneh banget beda sama yang dulu pahitnya enggak enak bikin mual menyesal,0
pijet elektriknya zonk batre boros banget getarannya lemah enggak ngaruh sama sekali buat badan pegel malah bikin kesel kapok deh beli disini rugi banget enggak rekomen,0
sunscreen ini parah banget deh sumpah bikin muka lengket kayak kilang minyak plus whitecastnya enggak menahan sudah begitu langsung bikin jerawat bruntusan begitu menyesal banget enggak rekomen sama sekali,0
lampu led motornya bikin emosi baru dipakai seminggu sudah kedap kedip kayak disco rusak soketnya longgar pemasangan ribet banget enggak rekomen deh mending beli merk lain saja menyesal banget asli bikin aki tekor pula,0
halo penerbit harus bukunya sampai dengan cepat tapi pengemasannya sangat kurang mohon menggunakan bubble wrap supaya tidak terjadi kerusakan dalam pengiriman disayangkan ada pengamanannya jadi buku yang saya terima sedikit baik terimakasih,0
enggak bersegel di packing luar dan dalam produk nya tidak info dari admin seller setelah chat memang klaim oleh penjual original agar cantum kan deskripsi pembeli jadi tau layak pilihan atau untuk kulit wajah,0
balon nya kecil,0
cuman bisa dipanjangin sebelah yang enggak bisa sudah karatan karet yang dikasih mudah lepas kotak kondisi barang seperti seken baut sama kecil kalau memang ada double check dari pihak speeds kenapa hal sepele untuk satu produk saja begini kejadiannya,0
baju baby nya kasar banget enggak nyaman dipakai bikin iritasi kulit anakku jahitannya juga asalan benangnya pada keluar menyesal banget beli disini enggak rekomen,0
hoverboard ini kualitasnya payah banget baru nyala sbntar langsung mati total enggak bisa dipakai sama sekali menyesal deh beli uangnya habis sia sia enggak guna jangan beli enggak worth itu sama sx,0
barang yang diterima cacat pada analog untuk komplain tetap dilayani tetapi dari saya sendiri tidak kirim kesana karena ribet dalam ongkir dan pengiriman nya lain kali tidak apa di buka segelnya cek analognya sehingga perlu masalah complain balik sana lagi terima kasih,0
kulotnya parah banget enggak sesuai deskripsi bahan tipis menerawang pol panas murahan ukuran juga kacau jahitannya asal menyesal banget beli produk ini enggak rekomen,0
earphone nya sih datang tapi enggak sama kabelnya sebelum di packing cek dulu ya terima kasih ehe,0
galonnya penyok banget isinya keruh pula enggak jelas ini air apa menyesal beli disini seller juga slow respon benar zonk enggak rekomen titik,0
barang tidak sampai mengecewakan sekali,0
beli sabtu sampainya kamis lama betul,0
barang tidak dikirim penipuan,0
ssd eksternal abal transfer data lemot banget enggak sesuai spek baru dipakai bentar sudah panas nyengat data korup pula menyesal beli disini seller juga enggak responsif bikin rugi bandar enggak rekomen sama sekali deh,0
routernya bikin emosi jiwa sinyal menghilang mulu lemotnya ampun dj enggak worth itu banget deh beli ini menyesal pol titik,0
pelembab ini bikin breakout parah muka jadi kilang minyak komedoan pula enggak cocok banget sama kulitku yang sensitif menyesal beli padahal sudah mengharap bagus zzz kapok deh enggak rekomen,0
dalam order sudah saya tambah bubble wrap rp tetapi dikirimnya tanpa lagian pagi dan meminta supaya lebih cepat instan ternyata tibanya jam an,0
baterai boros banget dipakai bentar langsung lowbat plus sering lag buat buka aplikasi menyesal deh beli enggak rekomen deh,0
rok midi ini benaran parah banget kualitasnya bahannya tipis menerawang kayak bukan buat rok panas pula dipakai jahitannya sudah mau lepas di sana sini enggak rapi samsek warnanya beda jauh sama foto lebih pudar menyesal banget beli benaran enggak rekomen kecewa banget deh,0
enggak tahan lama ternyata kalo dipakai makan masih jauh merk sebelah,0
pel otomatis ini parah enggak bersih sama sekali cuma muter enggak jelas sering nyangkut di mana batere boros banget cepat habis mengira bakal bantu malah bertambah repot menyesal banget beli benar enggak guna enggak rekomen sama sekali deh buang duit saja produk ini,0
alhamdullilah pesan tanggal sampai lama ya,0
barangku kapan datang saya sudah lama menunggu malas beli lagi,0
pompa asi elekterik ini parah banget sedotannya lemah pol sudah disetel macam tetap saja susu enggak mau keluar banyak cuma bikin pegel dan boros batre enggak guna blas menyesal banget beli buang duit doang enggak rekomen mending manual saja jauh kecewa,0
gampang penyok,0
layanan pengiriman kurang memuaskan kardus dalam keadaan penyok untung bagian dalam tidak pecah secara saya order product cair,0
sardennya anyep saosnya encer banget ikannya hancur pula enggak lagi deh beli disini menyesal habis titik,0
ini tripod parah banget enggak guna gampang goyang ringkih kamera jadi enggak stabil kualitas murahan menyesal banget sudah beli jangan ada yang beli deh rugi duid doang payah,0
